date,brand,predict_result
269,7,221.59734447085887
269,3,208.36472588698507
269,2,214.3561292493211
269,1,275.1020484303467
269,4,389.4827780604908
270,7,262.4203135923757
270,1,304.5400377195337
270,2,246.8867047831796
270,3,246.1010407475893
270,4,441.86708159912246
270,6,221.79573160622283
270,9,617.998751339764
270,10,542.539994785775
271,7,44.70391362065655
271,6,29.836018051966292
271,9,97.5573056768632
271,2,43.797448659604534
271,1,33.33612393177122
271,4,43.698644372691305
271,10,34.59827481790775
272,9,9.365453061469722
273,1,369.36943573021034
273,2,269.07919732355634
273,3,283.5388442067375
273,4,551.8848482645434
273,6,227.58850499407885
273,7,264.6241636028582
273,8,117.2690663864148
273,9,646.6605956565163
273,10,591.014198637807
274,10,550.7202256336172
274,9,677.7450022807336
274,8,126.13207062216992
274,7,304.26031896133213
274,2,303.0332503209964
274,4,598.4980950688878
274,3,284.68758527020304
274,1,357.5434025128036
274,6,255.8232563003297
275,7,263.8684450789721
275,10,499.521490174729
275,9,604.5090504320356
275,6,227.32899734616373
275,1,305.80399809383766
275,3,237.57275631783853
275,2,269.9764154147205
275,4,492.3021310640803
276,1,239.48793155015102
276,2,201.54362798715374
276,3,170.7215740438537
276,4,360.7946708737005
276,6,177.0084316401699
276,7,209.95663173941767
276,9,452.49675101001935
276,10,400.1117539423019
277,7,247.2252418722843
277,9,544.857069375579
277,6,212.28318390640146
277,10,458.79334267963145
277,3,208.2997509991747
277,1,264.90367035901016
277,4,403.9860156374003
277,2,233.0624625474647
278,2,32.82009018998884
278,3,51.61235087503258
278,4,40.66203085687064
278,6,32.771856294836596
278,9,107.17468887661764
278,10,53.257270996525854
279,6,10.0
280,3,247.43909296836193
280,9,545.324880744065
280,8,99.02307003888569
280,7,240.17721569019716
280,1,321.5541382476901
280,4,491.1178994239991
280,2,252.14309426364525
280,10,516.628022070767
280,6,211.3110250499372
281,9,570.054534131453
281,3,249.86532532265073
281,8,109.53309554220135
281,10,481.22548612978653
281,7,277.4304932553181
281,1,308.58663612753196
281,4,532.2332717136062
281,2,285.1096064289641
281,6,237.76537872814805
282,1,256.60368904810576
282,2,251.1338472442995
282,3,204.36621691531843
282,4,421.8332150785823
282,6,207.79846539865036
282,7,235.1063169874119
282,8,71.35777511253025
282,9,492.1752867752316
282,10,435.68694087358426
283,7,179.76027519661034
283,9,337.29079990203775
283,8,16.188027280446363
283,10,342.61684000306036
283,4,287.51151949074085
283,3,139.4530487092273
283,2,181.87885086451996
283,1,190.97670916742868
283,6,156.3456942447278
284,10,408.21699211116174
284,8,40.471043515133715
284,7,216.1299324441902
284,6,190.85365402655233
284,9,428.5716960981583
284,3,179.27171280840054
284,2,212.70018398779433
284,1,218.02710444308013
284,4,329.3430156251581
285,1,55.059530337046446
285,3,59.87866600892717
285,4,31.870425754190762
285,6,31.69257444391829
285,9,99.07203048698867
285,10,60.56447580145586
286,8,94.52494721723343
286,10,489.1390064591553
286,9,436.2108656923815
286,7,209.7923549535115
286,1,285.0362108830956
286,4,421.2568589773347
286,3,226.6918150952793
286,2,230.69385604914265
286,6,189.8932168270233
287,1,277.1493260533243
287,2,263.7046870720784
287,3,232.2945813667535
287,4,466.79075546003236
287,6,217.11613356118116
287,7,248.41977061624135
287,8,106.90510767805466
287,9,466.50828982238363
287,10,461.7955453276779
288,9,395.56032306179145
288,10,424.28106539617625
288,6,188.27394172775183
288,7,208.0062545909716
288,3,190.11994542794775
288,1,230.90909330693387
288,4,362.0716660232295
288,2,230.00207021166187
289,1,171.56511678416666
289,2,161.2566638611101
289,3,128.63860529758733
289,4,234.55607519534504
289,6,138.27302349769445
289,7,155.06858323488862
289,9,248.7961374008977
289,10,339.0687406599984
290,10,412.2314314390478
290,9,349.19207576894553
290,8,42.33228021442528
290,7,194.2932321681516
290,2,192.82577484636602
290,4,284.1539549953162
290,3,171.95344576985195
290,1,205.29977965193507
290,6,174.52287510417202
291,9,80.43649300757271
291,10,57.17933346309264
291,6,29.1739993966207
291,2,16.520908310201776
291,1,60.62885736528082
291,4,31.874005683325052
292,6,10.0
292,7,32.54747526056215
293,6,180.0562920572191
293,1,293.1891957562035
293,2,214.41566382585864
293,3,229.79269983701556
293,4,403.1537337596075
293,7,198.52730341148106
293,8,98.74262377606789
293,9,388.0174989490223
293,10,512.8638889943511
294,8,111.40692263509084
294,7,241.07905754628382
294,10,490.7400495979657
294,9,429.25943884980404
294,6,209.6838105180087
294,3,238.68945089536527
294,2,249.01959222038073
294,1,291.9751431683987
294,4,458.2460339997523
295,1,251.97923794299305
295,2,217.0643083076531
295,3,199.64171840375047
295,4,362.9661934725533
295,6,183.26697764120428
295,7,204.63998018746491
295,9,369.1734971427179
295,10,457.6202195109174
296,9,232.99105145093824
296,10,375.90939843230854
296,7,155.63145854183907
296,6,135.65109453937416
296,8,21.151749644890742
296,3,141.07556158955953
296,2,150.18704183182865
296,1,198.28759169385495
296,4,244.54191836828244
297,10,451.6289935165644
297,9,343.5084077391997
297,8,46.35553657592931
297,6,174.18576103024532
297,7,198.64412138809882
297,3,187.05164633351325
297,2,183.70765294220854
297,1,236.9303650933726
297,4,302.6638216467766
298,9,64.24304233209143
298,1,58.39923087354728
298,2,30.32165865985943
298,4,45.98279920685775
298,6,28.387955851949897
299,8,100.84472737279424
299,7,212.4784355102646
299,9,408.4839510122481
299,10,554.0253695947545
299,4,441.8980952114099
299,3,250.98287428072553
299,2,211.23914375686667
299,1,333.81432474613325
299,6,185.42377293379315
300,1,333.37913935221104
300,2,247.71033147962515
300,3,261.18074924034175
300,4,501.4335841300667
300,6,216.4136623674292
300,7,257.3663680084152
300,9,456.6902618544073
300,10,530.5376778042605
301,10,495.13587703357484
301,7,222.7158465774467
301,6,191.02964148266346
301,9,402.5932692756181
301,3,223.03443206789916
301,2,217.4966327256584
301,1,292.9645452839912
301,4,409.2609545058884
302,10,410.28859531240937
302,7,174.8962499024856
302,6,144.09400209398615
302,9,271.41088071880995
302,3,164.9591200672109
302,2,152.19783317713376
302,1,237.64867788057677
302,4,292.5493470269884
303,1,273.48533164522803
303,2,187.10074645578027
303,3,211.01208620281602
303,4,350.9687815910755
303,6,182.94306077900234
303,7,218.46002684394222
303,9,385.95589591851206
303,10,482.0990329497222
304,10,54.0524324868177
304,6,28.471226891309243
304,9,59.208080861489094
304,3,59.74962683235778
304,1,56.514771112793674
304,4,62.786821115361356
305,10,25.86722182524438
306,1,355.5683885078233
306,2,217.3605922330289
306,3,272.7747047790267
306,4,482.97862468348217
306,6,192.94975132315076
306,7,229.96934565985768
306,9,457.75364883118647
306,10,569.1915335017425
307,9,506.78739394603514
307,8,109.61303296891737
307,7,272.78677506217645
307,6,222.86244450263015
307,10,539.8307364715163
307,3,281.5183080087127
307,2,254.22374954075968
307,1,348.45751584868674
307,4,537.7120374110625
308,1,300.755570343286
308,2,224.14115624623417
308,3,241.60583123237478
308,4,439.7821125886202
308,6,196.1212796126117
308,7,235.47423241743587
308,9,452.992757182585
308,10,498.40535715028545
309,10,407.53475488015624
309,9,321.7242800800917
309,8,17.644555601702507
309,7,184.45852085327496
309,1,237.72938666788554
309,4,316.54733410873774
309,3,181.49577552604734
309,2,158.7241722669491
309,6,147.59379463425088
310,8,42.31249222706333
310,10,473.4750110969219
310,9,435.9365293858781
310,7,224.3639906663091
310,1,265.63766865007943
310,4,367.8902247063027
310,2,193.2797870453041
310,6,184.66893626302596
310,3,225.29521562815052
311,1,59.42296836031129
311,2,53.73511656539496
311,3,48.543201773429196
311,4,66.87355113728006
311,6,26.441649925908763
311,7,95.57025094570574
311,9,66.24067271795215
311,10,56.3509719848683
312,2,36.12391685426255
312,3,10.968803055139404
312,6,10.0
312,9,10.0
313,9,506.64822341157543
313,7,223.02897193632887
313,6,188.870420814839
313,10,545.3707504003896
313,3,279.5614131882391
313,2,221.44551333361437
313,1,324.8138996894035
313,4,477.70428683480907
314,9,555.7136797366834
314,8,109.2438302502265
314,7,261.29087799779217
314,6,216.90669985168233
314,10,512.2139436144007
314,3,285.77188084039966
314,2,257.402529084543
314,1,311.09669479321485
314,4,525.534662933173
315,1,257.65536341541963
315,2,226.39503413245217
315,3,243.419529572996
315,4,421.3519854801393
315,6,188.43092890033236
315,7,219.47611777270288
315,9,502.3237718045608
315,10,467.83255260655824
316,8,19.356804045459626
316,10,374.9468135575851
316,9,371.91003110486315
316,7,164.1297917032315
316,1,189.946822741181
316,4,292.73880458631936
316,3,181.02919446236876
316,2,160.09122794857802
316,6,138.37605975002145
317,1,214.39827541282602
317,2,193.85661042473822
317,3,222.77230599182906
317,4,339.7813876873448
317,6,174.19267822586724
317,7,199.9934563968908
317,8,45.19012143824949
317,9,487.48104653072113
317,10,439.89541575542785
318,10,56.36478150567924
318,9,82.21206435811821
318,7,67.6973256179703
318,6,23.280554423793774
318,3,41.18968662401989
318,2,52.335188975692844
318,1,64.07003255544306
318,4,57.4204479961641
319,6,10.0
320,10,515.4698585498188
320,9,565.4574086863647
320,7,189.36371303845587
320,6,176.7584664654338
320,4,444.78198511842663
320,2,220.80639227438655
320,1,271.8237123506739
320,3,272.7964983774911
321,7,225.79366375067508
321,10,485.81454941032393
321,9,617.9336458490782
321,8,117.004254294887
321,6,205.09880028096808
321,3,278.3998894850711
321,2,256.91955458219036
321,1,260.653387395827
321,4,494.0725099579975
322,1,211.36129670852927
322,2,226.42382532373
322,3,235.90688751018348
322,4,392.96969570288593
322,6,177.39598309016745
322,7,182.91139130726452
322,9,568.3505408277093
322,10,446.04184594269213
323,6,128.5935367431535
323,10,358.81823051076094
323,9,442.0469958556856
323,8,29.329565269241925
323,7,127.31835846268402
323,1,149.36880255910637
323,4,269.046118917247
323,3,173.86623670197076
323,2,161.02110265925074
324,8,56.13159861149296
324,9,561.9204051864809
324,10,430.40592660946777
324,7,163.79520547699013
324,1,181.02883514950338
324,4,322.3356528341843
324,3,216.46284978227544
324,2,196.10124668468427
324,6,166.14127998832242
325,7,37.17616419441904
325,9,103.98121976902434
325,6,25.274587560178333
325,10,57.470309155584175
325,3,45.387457074605344
325,2,54.03801461629222
325,1,67.03887917132873
325,4,50.46349049557736
326,10,530.6857541691857
326,8,116.46662344095284
326,9,652.6436176805935
326,7,160.27433147996112
326,1,267.74349172065973
326,4,454.2871245362163
326,3,272.0387211609699
326,2,229.56076416554896
326,6,176.59432361350184
327,1,268.2965244581408
327,2,268.66915984306013
327,3,280.4225354898615
327,4,514.735182633124
327,6,208.34776476330117
327,7,200.77015051690518
327,9,708.8398715734975
327,10,510.41547590143387
328,10,480.34484282279936
328,9,662.4717057379337
328,8,95.59088757711544
328,7,162.72379542072792
328,4,425.5169660357343
328,3,241.1136299665037
328,2,241.53687235324406
328,1,231.34270771886077
328,6,184.36828972329118
329,10,402.97116519924793
329,1,182.05369322749186
329,2,179.82184398922215
329,3,182.6085113525162
329,4,313.9527099315063
329,6,139.53761875061355
329,7,112.66261816175646
329,8,43.289991919065784
329,9,538.741732599306
330,8,70.08229317739193
330,7,155.27678340689025
330,9,660.4227848252183
330,10,484.3826562471322
330,6,181.23710712226813
330,3,229.03074523714798
330,2,218.8593358012982
330,1,226.52028904775779
330,4,379.8080851843432
331,4,61.18332259024667
331,6,37.14741911562663
331,9,127.64048308631806
331,10,65.47752538806076
332,6,7.753945923286153
333,10,612.2404372177198
333,9,750.9879296576995
333,8,129.5948654323963
333,7,172.69105241835163
333,2,265.1267951626045
333,4,547.9179150252362
333,3,297.10000018528854
333,1,349.5982937572983
333,6,204.47369650919035
334,8,143.1723398952143
334,10,599.9793438519765
334,9,805.0528381287429
334,7,220.58468473441965
334,2,308.55409324761825
334,4,618.99632702225
334,3,309.71938510643486
334,1,360.7228382233733
334,6,240.33691124378188
335,1,333.1696277416332
335,2,285.62295725021517
335,3,274.5404474662072
335,4,539.2750297367204
335,6,220.26209571999007
335,7,189.918568881314
335,8,107.63641639403468
335,9,755.4686895953179
335,10,577.0754503691071
336,9,627.4524547991717
336,10,505.8976301698276
336,7,147.07991226828415
336,6,179.05761023042234
336,3,219.9744381202247
336,2,227.90313682920691
336,1,291.90674363669245
336,4,435.8540497939764
337,10,592.4242292073675
337,1,342.85155381396333
337,2,270.6428712663837
337,3,270.0619146456235
337,4,508.3090631657043
337,6,224.03663460810654
337,7,196.62044850551337
337,9,743.8196981392648
338,7,56.48992408746413
338,6,54.70194973637507
338,4,86.02657932002481
338,9,146.2660334925277
338,2,84.49639848308253
338,1,76.84821951295449
338,3,75.24189072853527
339,10,728.3670888448279
339,9,813.1126340747978
339,7,231.74069379289162
339,6,254.4583032629368
339,2,325.45127622240034
339,3,346.7257207806697
339,1,474.88021606714875
339,4,685.6048741073571
340,1,485.2944692093714
340,2,370.6358962138595
340,3,361.19282893846764
340,4,755.963282429874
340,6,291.68525767014296
340,7,284.1287125341995
340,9,858.7102934890372
340,10,716.2402468935519
341,9,13.89429854936796
341,6,17.851992910321485
342,10,1054.2216389273726
342,8,120.11564778874023
342,9,901.1255537624933
342,7,218.36200444223851
342,2,428.9497117698576
342,4,850.910794526494
342,1,602.712318076239
342,6,320.3637573626604
342,3,426.6000855917344
343,1,454.55457728683905
343,2,334.02760588063046
343,3,323.3900542558629
343,4,631.9738169395129
343,7,268.20919732806544
343,8,86.53459119275979
343,9,770.1567465410865
343,10,701.503665358043
343,6,276.0561406760986
344,10,87.08286832738642
344,7,83.61678986310937
344,9,152.47997203706393
344,8,22.08175709194979
344,6,66.97187744969325
344,3,84.88432238189594
344,2,99.23814418733137
344,1,83.2667899923613
344,4,105.13502437843233
345,6,35.977015122251544
346,10,820.266652133638
346,9,813.0821069343456
346,8,142.4866864720057
346,7,302.33002063229003
346,4,781.7823464507427
346,3,396.0453781751662
346,2,383.815584732583
346,1,560.2375983522957
346,6,302.1099115926405
347,10,800.6839667413005
347,9,850.9474712019157
347,8,155.06596061330458
347,6,336.88015721887643
347,7,352.3632664904931
347,3,407.92001639759974
347,2,425.9736820205829
347,1,559.7762265604065
347,4,840.7238102043843
348,10,768.5323468108846
348,9,785.5255695104354
348,8,118.65834610491459
348,7,322.0256961295817
348,6,314.7219181279159
348,4,746.2467036900297
348,3,370.83302138314446
348,2,400.52497966120563
348,1,518.1562808376945
349,9,642.3426729996781
349,10,686.3639393158228
349,7,277.6987797594221
349,6,270.4864339815332
349,8,64.97238114288243
349,3,313.2132909969559
349,2,339.06031798487226
349,1,460.6801061684983
349,4,625.7822461993478
350,10,760.3691373612571
350,9,744.5096339066756
350,7,323.9635322685442
350,6,311.54656122533845
350,8,90.4795839568429
350,3,359.1411386627259
350,2,376.87386166733137
350,1,493.6461469536737
350,4,679.287262541699
351,10,84.0444233115464
351,2,104.33233828713708
351,3,89.83550686440384
351,4,102.54334476448663
351,6,67.02188942109646
351,7,84.5017160295898
351,9,145.3815817262864
352,9,779.5796787914666
352,8,146.97062866793104
352,10,852.0056263680283
352,7,339.32630395442123
352,3,417.39756762776204
352,4,792.6447837691144
352,1,565.4552196413158
352,6,325.69646049209905
352,2,410.625482756084
353,1,555.2295417231294
353,2,447.0725530009224
353,3,424.0796629799854
353,4,840.8798067693554
353,6,356.32218989753073
353,7,382.2363914536304
353,9,817.2495247578104
353,10,823.7439129847849
354,7,344.5535262786031
354,10,783.3201262159596
354,9,752.8104116762187
354,8,123.85566069713602
354,2,415.8940508472323
354,4,736.7921142950871
354,3,381.7463213286837
354,1,504.9714596966787
354,6,330.0414483692492
355,10,693.4010713462125
355,7,292.7911258069425
355,9,611.7224528266344
355,6,281.7670677138458
355,1,440.15775087456296
355,3,318.91186338544185
355,2,348.7789356786537
355,4,607.9932911172928
356,7,331.66086777032916
356,9,717.0013592526388
356,8,96.58677850689773
356,6,318.92857050276376
356,10,760.2746295124474
356,3,359.7391619643933
356,2,381.11599401197185
356,1,467.2262738040248
356,4,654.5847202256491
357,10,74.54009049876281
357,9,133.66290036090447
357,7,59.62372369593289
357,3,94.52807116279944
357,4,81.86937774482888
357,1,72.11124190690616
357,6,59.300578371724626
358,9,41.77317353107641
359,10,834.9107993258309
359,9,766.1778808558543
359,8,154.60541454084597
359,7,326.31124605990675
359,6,322.69442123411926
359,3,404.1232678854225
359,2,400.32917086016903
359,1,530.7895618831849
359,4,756.5704540157768
360,10,802.5684274080403
360,9,809.5940370457497
360,8,168.01152256788913
360,7,363.1748324305195
360,3,406.86731808916113
360,4,804.2074893405949
360,2,432.79596394259556
360,1,521.0260379394193
360,6,350.41494311244463
361,9,751.1138544438427
361,1,472.7622093693145
361,2,398.158662719057
361,3,361.01983357309484
361,4,701.0465345729801
361,6,321.54572027846496
361,7,320.02842802390103
361,8,132.462286805675
361,10,758.8636235653471
362,10,666.4355002202349
362,9,615.9998350152996
362,6,271.0098392703587
362,7,263.4566808278374
362,3,295.12717176235435
362,4,574.5952361215054
362,2,328.13918659193064
362,1,411.370967677488
363,10,731.5246557839058
363,9,727.0691563307761
363,8,105.99517619455838
363,7,298.22651296513396
363,6,306.2385646246212
363,4,624.8142664663594
363,3,333.3723673676001
363,2,358.1447290975375
363,1,443.14997709776213
364,10,69.57583590491149
364,9,129.0067285753657
364,7,38.06060003916708
364,6,54.374106222000165
364,4,61.2342391080679
364,3,97.77381405126204
364,2,89.0139800342522
364,1,63.84897116352441
365,1,411.2868312753503
365,2,279.3844392459445
365,3,326.0723114075478
365,4,568.7037603309386
365,6,263.2560451893737
365,7,272.48191734664323
365,8,165.5774563001656
365,9,652.2990445143008
365,10,681.9771356079275
366,9,840.9263512953412
366,8,209.88672318628477
366,7,309.6279397599633
366,6,331.07102819316793
366,10,801.0359408047792
366,3,344.440470792906
366,2,459.2006674795657
366,1,580.8430151367396
366,4,778.1922246605916
367,10,772.4047147199999
367,9,837.2665644600403
367,8,178.05142895395076
367,7,320.9486170099259
367,6,333.04444770207476
367,4,797.8976495769259
367,3,374.9169714577042
367,2,406.08038333654304
367,1,524.8345485576492
368,9,780.9956623901164
368,8,142.3774299516619
368,7,277.4872256919433
368,6,303.6512361113084
368,10,729.2875800870036
368,3,328.7564750621571
368,2,371.74374689652046
368,1,484.659005199008
368,4,701.6954218923964
369,1,431.3055207283678
369,2,302.41309072600694
369,3,262.9075580656315
369,4,582.1454545464255
369,6,252.78570833875932
369,7,221.29068601302745
369,9,646.9670130449956
369,10,637.6003827952788
370,7,16.909768799305763
371,6,11.299903721877229
371,10,21.91783040432994
372,2,23.92032927892081
373,1,719.6785602127732
373,2,455.26529445032224
373,3,428.74969627469955
373,4,958.8981648064816
373,6,358.43201116323036
373,7,235.59629004046514
373,8,176.0419116643435
373,9,992.2788562697963
373,10,1109.0475703054988
374,9,662.7041148208857
374,10,596.8440111342784
374,7,207.99189531728626
374,6,225.0305748404643
374,3,250.19630109646943
374,2,370.037105138513
374,1,576.018533323411
374,4,718.6068608556961
375,6,27.24301293523999
376,6,268.5081304928706
376,1,620.4174209646721
376,2,338.54384961324973
376,3,318.4650782452093
376,4,797.0444131368135
376,7,236.2594615622448
376,8,167.78994541838
376,9,781.583284956585
376,10,739.4888447083409
377,8,178.00530180587157
377,4,848.3245933934958
377,10,703.4913523094241
377,9,813.0267686559457
377,7,277.4634223745896
377,2,371.85606789070164
377,3,321.3818369813985
377,1,617.0164217515475
377,6,295.0395938481171
378,9,740.3996603557837
378,1,572.7328988334156
378,2,338.0005280834856
378,3,275.8467234546961
378,4,746.6037606734476
378,6,265.08171600275887
378,7,239.3136687188483
378,8,138.87760117015753
378,10,655.4914094242191
379,9,589.1539365784632
379,7,188.22079692582264
379,10,558.0244228862932
379,6,213.50716548236016
379,8,82.10584763352284
379,3,210.30507670578208
379,4,619.2024241841364
379,2,268.5643568571887
379,1,512.7204856889047
380,1,543.1258427598628
380,2,298.8323717232017
380,3,248.84770191879392
380,4,665.9640134672438
380,6,247.70440452598731
380,7,228.77865127017026
380,8,104.15779687946554
380,9,682.344053898059
380,10,617.2587380392217
381,9,139.53750298422275
381,7,80.00717755637196
381,6,53.25485883058427
381,10,65.02524780019849
381,3,54.59396087107086
381,2,51.07351946120916
381,4,70.4936388172395
382,2,33.01671758603156
382,4,34.2935241291993
383,10,667.4902145766623
383,9,684.7359595180851
383,7,233.27307759356506
383,6,244.200095617418
383,8,148.121424687176
383,3,288.19897063611427
383,2,312.3471390080146
383,1,605.6263376103595
383,4,759.1533308104965
384,10,626.3107455359486
384,1,591.3019618180713
384,2,342.7834081760928
384,3,289.6535878450938
384,4,800.3558554973697
384,6,269.9223144919805
384,7,274.5408260660829
384,9,709.6164981729889
385,9,631.5044669923257
385,3,242.61845829470644
385,10,573.3752954662327
385,7,236.12371595275192
385,2,305.92646881725904
385,4,688.9442991638539
385,1,536.2526556126351
385,6,239.2208057268073
386,1,465.86428159134266
386,2,233.44511446801505
386,3,175.59869163295377
386,4,552.4711687604113
386,6,186.99927014040728
386,7,184.47092050622808
386,9,475.9314772060951
386,10,471.3365913061655
387,10,526.4752562552455
387,8,76.72887995084108
387,7,224.22226095952405
387,6,220.67598353120252
387,9,566.0054725646784
387,3,212.7474706118743
387,2,260.7100015805575
387,1,486.50456761704487
387,4,590.9968930387646
388,4,75.31907078570026
388,6,39.7202713699635
388,7,63.81892309996747
388,9,122.17128666724639
388,10,49.07768852385302
389,10,568.2638885450372
389,9,566.4507250265406
389,8,117.02115722446112
389,7,225.35424471834978
389,2,266.3386002457629
389,4,666.3255482024337
389,3,249.04660514380396
389,1,525.3075750302505
389,6,216.62897932853502
390,10,525.8182199544092
390,9,593.0649276704416
390,8,124.40605528383412
390,7,265.37924033907683
390,3,250.0551242912543
390,4,704.3225990841698
390,2,294.7980741407695
390,1,505.46962260208545
390,6,242.5781810923872
391,1,446.28459425620764
391,2,256.4144822702079
391,3,202.94411268188924
391,4,591.2279704118833
391,6,212.33013470939255
391,7,225.75516933985062
391,9,517.7754815345272
391,10,472.4854919207903
392,10,370.94904723601917
392,9,366.0210529789189
392,6,160.7940783400567
392,7,172.9860336492146
392,3,136.25830733345123
392,2,182.91784865329623
392,1,373.19927467699796
392,4,454.6277052489835
393,10,427.5012570073825
393,9,460.7994879442672
393,8,44.79049999557182
393,6,195.38809928146787
393,7,211.76213550576642
393,3,174.1811656863988
393,2,209.72859214818334
393,1,392.6070625326177
393,4,494.5774297031787
394,9,99.48250634768294
394,1,69.4197208068621
394,2,60.08270126853451
394,4,76.69836944757773
394,6,30.429511611024168
394,10,39.7513613424752
395,6,10.0
395,2,43.40492163978931
396,9,479.3849553803816
396,8,87.7630258515521
396,10,478.82936744340213
396,7,211.2273839775171
396,6,195.39590575883133
396,4,582.8765739669133
396,3,215.58506941553736
396,2,217.6582041333611
396,1,436.23177833841635
397,10,441.18139542300037
397,9,512.9213055637433
397,8,96.62981892227268
397,7,251.2160152849063
397,6,223.07432478460757
397,4,627.7209877247867
397,3,219.21212282397778
397,2,248.13135583351993
397,1,420.58677579513005
398,10,393.3388134936897
398,9,444.75232547202927
398,8,56.83876483672577
398,7,211.8435918060399
398,4,522.4724761637937
398,3,175.14325845729923
398,2,212.35948737614729
398,1,366.6869082076209
398,6,194.70371744496728
399,1,299.8217003059943
399,2,142.03491015096978
399,3,111.88504850521377
399,4,394.5227292760782
399,6,145.16285572437232
399,7,159.6176041048254
399,9,300.1769446349174
399,10,297.89312934868667
400,7,199.22280994971283
400,10,361.03319713037286
400,6,181.83631733090928
400,9,402.0604800984728
400,3,153.57220138769105
400,2,172.52624449314123
400,4,443.7157152481183
400,1,326.20869305469165
401,3,59.03371632436003
401,4,77.0344952884573
401,6,35.350615761941924
401,7,29.727676911030173
401,9,84.4299103628457
401,10,45.179789849274265
402,10,433.950582954883
402,9,440.35832732295455
402,8,73.1635088609184
402,7,202.70902034098364
402,2,193.8466272589252
402,4,561.0436680185853
402,3,207.6667112573664
402,1,393.3918860749957
402,6,188.2254730784027
403,7,244.45133040625439
403,10,403.70074755645146
403,9,479.61547871760877
403,6,217.95523711553582
403,1,385.80676925070907
403,3,215.74758566488651
403,2,229.28289992000765
403,4,615.2389602175435
404,1,339.74426245989474
404,2,198.56471073850577
404,3,176.11181318202085
404,4,518.816777765926
404,6,191.538332123433
404,7,206.9751734704229
404,8,47.32643398810217
404,9,416.6252887637644
404,10,363.1531089629325
405,7,156.7429623258286
405,9,276.64282947321703
405,8,10.0
405,6,143.82075602184528
405,10,274.78229805304
405,3,117.18359252058877
405,1,280.3130485672795
405,4,398.973613623012
405,2,133.28323954480175
406,10,344.66772656529884
406,1,313.56602684684105
406,2,168.7057034201951
406,3,163.0161533495442
406,4,455.37972800754727
406,6,182.15752801250704
406,7,198.39180618547056
406,9,382.50740404925
407,7,50.86555029754553
407,6,50.66865904086349
407,4,74.34882879594636
407,2,63.16126151977445
407,1,62.02133209398973
407,9,82.15736961850372
407,3,60.9841990931253
407,10,57.729682571645526
408,2,203.18200996912788
408,9,429.0716701003621
408,10,434.9095532708079
408,7,207.82223643982132
408,1,396.61277051771174
408,4,587.653167935551
408,3,227.67967164236546
408,6,192.3437022299618
409,1,392.42150827490354
409,2,242.16872659720786
409,3,238.4392989234462
409,4,644.3092576748576
409,6,222.88832704360294
409,7,251.32819611417045
409,8,87.6492993923654
409,9,469.9335334789247
409,10,409.2190139195495
410,6,197.04776187604017
410,9,408.04255696066264
410,7,215.4367273744362
410,10,372.53865753690343
410,4,549.0258650573572
410,2,214.46300528486557
410,1,348.7174204228609
410,3,200.970743952779
411,1,290.59946332861506
411,2,151.6019556319074
411,3,143.66037242463705
411,4,429.0137359444497
411,6,149.66854986317318
411,7,166.57517103132622
411,8,10.0
411,9,268.710967084446
411,10,287.31735788622814
412,10,359.6257559561907
412,8,24.525046187060127
412,7,209.3515195826873
412,6,188.11181343552224
412,9,374.84219246771545
412,3,190.53558459853514
412,2,188.812914333447
412,1,324.13932560437485
412,4,483.9905531293201
413,1,70.59663397143208
413,2,58.03656151008158
413,3,50.313651023199576
413,4,65.08567197062078
413,6,61.51346478148291
413,9,87.04754816291803
413,10,62.32490906187353
414,7,57.151684166667266
415,1,402.4723182695138
415,2,224.69497660861003
415,3,254.8091763135006
415,4,605.3422402959444
415,6,197.36494588415596
415,7,220.5168883078293
415,9,420.59707070836646
415,10,452.9364966405574
416,10,426.99805405939196
416,7,264.02572740265146
416,6,227.25011295937378
416,9,460.88681975399425
416,3,264.30870256429586
416,1,395.1614859575924
416,4,656.5856288083448
416,2,262.85346635953573
417,1,347.7651828539504
417,2,233.7215083352072
417,3,225.06752925664455
417,4,555.2742864088807
417,6,200.6197672498584
417,7,227.85489050193175
417,8,58.147803672931644
417,9,398.38331473278254
417,10,389.53214893520453
418,10,303.06255683967765
418,8,10.0
418,7,178.44573638164346
418,6,152.35094460184493
418,9,258.45761257997685
418,3,165.52081068501388
418,2,168.88822365073526
418,1,285.5234298724715
418,4,428.80263474858884
419,10,373.74272775301506
419,7,220.42679488292163
419,6,189.83693631768557
419,9,364.0648617570413
419,3,209.7546957135885
419,2,203.6457676528844
419,1,314.6566679425604
419,4,477.07920645943
420,2,54.05500593070945
420,4,50.73098189034603
420,6,56.936916499150485
420,9,90.13483260086501
420,10,53.56923239666736
421,6,23.293164934188923
422,9,409.0600381293025
422,10,460.7872273164596
422,4,578.7940999178745
422,7,228.00795537083746
422,6,196.141761467799
422,3,264.3796518621849
422,2,230.0841350306244
422,1,379.5857288718097
423,1,368.2291176890445
423,2,264.70542781382306
423,3,270.3501673804336
423,4,624.2476856405518
423,6,225.12536006039318
423,7,270.03972790534453
423,9,449.4526720190182
423,10,432.60554735715823
424,9,387.2502440222786
424,8,59.03319301303509
424,7,232.31623167059536
424,6,197.68312653725488
424,10,392.9673547787572
424,3,227.56144670171426
424,2,232.00480345569957
424,1,317.21598294906335
424,4,517.7914178918035
425,9,247.82322605535944
425,7,181.32009142970415
425,6,148.71752383053536
425,10,304.4778631851177
