date,predict
1295,3603.465107563015
1296,3849.448365551292
1297,490.7385365430268
1298,4020.348287144678
1299,2974.2240931158854
1300,2557.0802292470794
1301,2143.402709406861
1302,2427.1717311832645
1303,843.2104814335776
1304,2835.9020695024574
1305,3001.782531666575
1306,2575.5394171781854
1307,2111.605424345572
